product_id,order_id,quantity,expiration_date,unit_price
22,7b4b92aa-4868-4780-9911-422107f78027,38,2025-01-08,10.13
9,93aec3f1-cd19-400a-a0db-879a0bcef1d5,31,2025-08-18,19.9
8,93aec3f1-cd19-400a-a0db-879a0bcef1d5,78,2025-08-31,2.37
28,93aec3f1-cd19-400a-a0db-879a0bcef1d5,32,2025-07-24,73.03
8,93aec3f1-cd19-400a-a0db-879a0bcef1d5,72,2026-02-19,39.38
14,93aec3f1-cd19-400a-a0db-879a0bcef1d5,79,2025-08-18,3.74
8,983679e8-789c-4f54-93a6-2061de4439b7,23,2025-06-16,44.8
29,983679e8-789c-4f54-93a6-2061de4439b7,70,2025-06-02,32.15
15,983679e8-789c-4f54-93a6-2061de4439b7,71,2024-12-28,80.69
2,983679e8-789c-4f54-93a6-2061de4439b7,71,2024-10-03,31.71
25,983679e8-789c-4f54-93a6-2061de4439b7,29,2025-02-05,48.03
18,c0c77d94-89ee-4fd8-bbac-08144817b3ed,36,2025-07-02,75.67
23,c0c77d94-89ee-4fd8-bbac-08144817b3ed,4,2025-10-12,56.59
23,c0c77d94-89ee-4fd8-bbac-08144817b3ed,71,2024-12-23,64.38
27,c0c77d94-89ee-4fd8-bbac-08144817b3ed,76,2025-01-12,49.36
5,c0c77d94-89ee-4fd8-bbac-08144817b3ed,37,2025-11-13,45.15
18,44f68e80-fa38-4c7d-a3b7-30d4624fd86b,8,2025-04-29,65.36
33,44f68e80-fa38-4c7d-a3b7-30d4624fd86b,81,2025-04-06,55.6
17,44f68e80-fa38-4c7d-a3b7-30d4624fd86b,96,2024-10-09,75.37
10,44f68e80-fa38-4c7d-a3b7-30d4624fd86b,42,2024-08-09,33.91
29,44f68e80-fa38-4c7d-a3b7-30d4624fd86b,79,2024-08-05,12.01
23,c241e948-8a6d-4a3f-b5ba-352ac3123d4b,74,2025-10-13,21.49
18,c241e948-8a6d-4a3f-b5ba-352ac3123d4b,70,2025-10-24,67.31
13,c241e948-8a6d-4a3f-b5ba-352ac3123d4b,20,2025-02-21,7.23
5,c241e948-8a6d-4a3f-b5ba-352ac3123d4b,37,2025-02-17,96.53
3,c241e948-8a6d-4a3f-b5ba-352ac3123d4b,47,2025-11-01,13.98
24,c15f26d6-cd2a-4eaa-8ed6-7e008ce190e8,99,2025-07-19,43.43
14,c15f26d6-cd2a-4eaa-8ed6-7e008ce190e8,54,2025-08-03,9.15
13,c15f26d6-cd2a-4eaa-8ed6-7e008ce190e8,95,2025-04-17,53.6
6,c15f26d6-cd2a-4eaa-8ed6-7e008ce190e8,37,2024-11-24,17.41
12,c15f26d6-cd2a-4eaa-8ed6-7e008ce190e8,37,2025-09-11,75.99
31,1fd04aac-39b3-4a86-9a89-84719c8d0d39,55,2025-09-16,32.01
5,1fd04aac-39b3-4a86-9a89-84719c8d0d39,56,2025-10-13,92.14
22,1fd04aac-39b3-4a86-9a89-84719c8d0d39,77,2025-11-24,88.2
31,1fd04aac-39b3-4a86-9a89-84719c8d0d39,19,2025-05-07,28.81
16,1fd04aac-39b3-4a86-9a89-84719c8d0d39,64,2025-07-18,93.54
15,017e649c-8544-4e4c-9cfb-0bfeaee0d804,62,2024-11-19,80.26
10,017e649c-8544-4e4c-9cfb-0bfeaee0d804,20,2024-10-20,58.58
19,017e649c-8544-4e4c-9cfb-0bfeaee0d804,17,2024-11-22,61.19
27,017e649c-8544-4e4c-9cfb-0bfeaee0d804,8,2024-10-14,45.35
1,017e649c-8544-4e4c-9cfb-0bfeaee0d804,32,2025-02-11,30.92
15,264acabf-3c75-4e8d-bb89-55f0c8fcbb2d,70,2025-06-25,45.09
23,264acabf-3c75-4e8d-bb89-55f0c8fcbb2d,34,2025-08-17,14.48
25,264acabf-3c75-4e8d-bb89-55f0c8fcbb2d,15,2025-07-26,84.7
25,264acabf-3c75-4e8d-bb89-55f0c8fcbb2d,94,2024-10-29,68.27
20,264acabf-3c75-4e8d-bb89-55f0c8fcbb2d,68,2025-07-26,87.44
23,9867719e-51ce-4904-8c07-8a6cafe49364,10,2025-10-15,94.11
8,9867719e-51ce-4904-8c07-8a6cafe49364,90,2026-02-13,64.79
9,9867719e-51ce-4904-8c07-8a6cafe49364,99,2025-07-11,14.69
6,9867719e-51ce-4904-8c07-8a6cafe49364,69,2025-08-19,55.21
23,9867719e-51ce-4904-8c07-8a6cafe49364,88,2025-11-25,92.86
8,a29dde2f-0ebc-43cc-a0fa-ad5ac833ff8e,44,2025-10-29,33.24
33,a29dde2f-0ebc-43cc-a0fa-ad5ac833ff8e,98,2025-05-04,51.86
32,a29dde2f-0ebc-43cc-a0fa-ad5ac833ff8e,27,2025-09-29,88.63
12,a29dde2f-0ebc-43cc-a0fa-ad5ac833ff8e,88,2025-06-01,74.67
10,a29dde2f-0ebc-43cc-a0fa-ad5ac833ff8e,91,2025-10-25,35.04
27,890cfe34-b43d-422f-b46c-b6600301ddad,26,2024-08-14,93.73
23,890cfe34-b43d-422f-b46c-b6600301ddad,60,2025-01-28,83.74
23,890cfe34-b43d-422f-b46c-b6600301ddad,30,2024-07-12,12.45
3,890cfe34-b43d-422f-b46c-b6600301ddad,72,2025-01-21,32.34
11,890cfe34-b43d-422f-b46c-b6600301ddad,30,2024-10-12,8.09
1,149a3e01-a831-4325-b5d9-a4e8b132d7a0,72,2025-08-18,87.77
18,149a3e01-a831-4325-b5d9-a4e8b132d7a0,30,2025-06-12,47.48
30,149a3e01-a831-4325-b5d9-a4e8b132d7a0,47,2025-11-21,52.36
13,149a3e01-a831-4325-b5d9-a4e8b132d7a0,8,2025-09-05,57.99
1,149a3e01-a831-4325-b5d9-a4e8b132d7a0,42,2025-05-30,7.08
26,ad35a347-fb9f-4bf5-a76d-94b362f99f29,53,2025-10-07,70.01
30,ad35a347-fb9f-4bf5-a76d-94b362f99f29,10,2025-10-22,88.65
26,ad35a347-fb9f-4bf5-a76d-94b362f99f29,55,2025-09-21,40.87
23,ad35a347-fb9f-4bf5-a76d-94b362f99f29,48,2025-03-01,11.7
31,ad35a347-fb9f-4bf5-a76d-94b362f99f29,29,2025-03-04,38.48
3,98946ff6-e0f9-4c16-934f-3c40db145b5f,34,2026-02-16,7.4
4,98946ff6-e0f9-4c16-934f-3c40db145b5f,76,2026-03-20,84.37
27,98946ff6-e0f9-4c16-934f-3c40db145b5f,8,2026-02-26,34.23
30,98946ff6-e0f9-4c16-934f-3c40db145b5f,99,2025-11-26,49.16
26,98946ff6-e0f9-4c16-934f-3c40db145b5f,52,2025-10-16,88.35
27,c3edd26e-923b-41cd-ab43-3dd9aeb3a275,14,2024-12-17,95.74
19,c3edd26e-923b-41cd-ab43-3dd9aeb3a275,72,2025-01-08,3.58
3,c3edd26e-923b-41cd-ab43-3dd9aeb3a275,45,2025-03-21,40.65
14,c3edd26e-923b-41cd-ab43-3dd9aeb3a275,17,2024-11-20,61.18
6,c3edd26e-923b-41cd-ab43-3dd9aeb3a275,99,2025-02-27,23.27
5,d9202c77-fe33-46c3-abf3-c2cc8dfc10a3,2,2025-02-02,22.61
8,d9202c77-fe33-46c3-abf3-c2cc8dfc10a3,45,2025-06-17,82.18
13,d9202c77-fe33-46c3-abf3-c2cc8dfc10a3,35,2024-08-23,20.12
13,d9202c77-fe33-46c3-abf3-c2cc8dfc10a3,71,2024-08-18,81.46
4,d9202c77-fe33-46c3-abf3-c2cc8dfc10a3,87,2024-12-29,23.59
22,575009c2-76fb-4da3-bff1-4bccee1d846b,85,2025-05-27,64.96
31,575009c2-76fb-4da3-bff1-4bccee1d846b,59,2025-06-13,44.54
14,575009c2-76fb-4da3-bff1-4bccee1d846b,28,2024-09-18,20.89
32,575009c2-76fb-4da3-bff1-4bccee1d846b,82,2025-07-20,85.4
28,575009c2-76fb-4da3-bff1-4bccee1d846b,18,2025-08-02,50.04
14,092c27de-9a48-47c0-aa33-55ac4f312939,79,2025-01-26,98.27
5,092c27de-9a48-47c0-aa33-55ac4f312939,70,2025-02-09,89.92
17,092c27de-9a48-47c0-aa33-55ac4f312939,81,2025-03-03,21.03
30,092c27de-9a48-47c0-aa33-55ac4f312939,47,2024-09-11,22.46
8,092c27de-9a48-47c0-aa33-55ac4f312939,49,2024-10-20,42.84
16,a264fa1c-b4cf-4563-a685-379e8a746298,7,2024-11-12,32.75
32,a264fa1c-b4cf-4563-a685-379e8a746298,74,2025-08-10,83.25
4,a264fa1c-b4cf-4563-a685-379e8a746298,39,2024-10-26,28.52
7,a264fa1c-b4cf-4563-a685-379e8a746298,42,2024-11-13,48.49
22,a264fa1c-b4cf-4563-a685-379e8a746298,48,2024-10-29,91.49
13,818d8416-fe93-44db-ae15-c1e159bf70bd,22,2025-07-22,13.51
23,818d8416-fe93-44db-ae15-c1e159bf70bd,83,2025-03-27,79.36
24,818d8416-fe93-44db-ae15-c1e159bf70bd,75,2025-10-26,65.72
13,818d8416-fe93-44db-ae15-c1e159bf70bd,11,2025-04-17,46.25
22,818d8416-fe93-44db-ae15-c1e159bf70bd,99,2025-02-05,76.75
19,6bde6b28-5367-4561-8365-b38ddde35882,40,2024-11-14,31.03
14,6bde6b28-5367-4561-8365-b38ddde35882,25,2025-08-06,70.65
21,6bde6b28-5367-4561-8365-b38ddde35882,5,2025-01-02,46.28
12,6bde6b28-5367-4561-8365-b38ddde35882,92,2025-01-23,47.16
19,6bde6b28-5367-4561-8365-b38ddde35882,40,2024-12-05,83.01
9,95631722-b7b3-435b-8982-5519bcf3011c,77,2025-06-11,23.31
30,95631722-b7b3-435b-8982-5519bcf3011c,47,2025-09-23,97.78
29,95631722-b7b3-435b-8982-5519bcf3011c,6,2025-05-22,66.17
31,95631722-b7b3-435b-8982-5519bcf3011c,85,2025-11-16,55.83
18,95631722-b7b3-435b-8982-5519bcf3011c,69,2025-06-27,85.75
4,3de8aff5-61d5-4a4c-ba28-d27ce0ba5086,69,2025-01-14,72.0
2,3de8aff5-61d5-4a4c-ba28-d27ce0ba5086,63,2025-06-17,37.06
26,3de8aff5-61d5-4a4c-ba28-d27ce0ba5086,11,2025-04-23,70.24
28,3de8aff5-61d5-4a4c-ba28-d27ce0ba5086,52,2025-05-30,97.1
27,3de8aff5-61d5-4a4c-ba28-d27ce0ba5086,37,2024-11-14,68.16
1,4387849f-889d-4db3-bf13-1e123c20a4a3,36,2026-01-11,16.31
27,4387849f-889d-4db3-bf13-1e123c20a4a3,67,2025-04-10,90.55
17,4387849f-889d-4db3-bf13-1e123c20a4a3,35,2025-12-16,54.04
26,4387849f-889d-4db3-bf13-1e123c20a4a3,51,2025-08-20,3.27
23,4387849f-889d-4db3-bf13-1e123c20a4a3,58,2025-04-23,85.76
10,5faf4c36-1293-4e8d-b5dd-0c55e7bd0bcb,66,2025-06-22,88.73
14,5faf4c36-1293-4e8d-b5dd-0c55e7bd0bcb,88,2025-10-16,27.74
1,5faf4c36-1293-4e8d-b5dd-0c55e7bd0bcb,16,2024-12-10,26.98
14,5faf4c36-1293-4e8d-b5dd-0c55e7bd0bcb,47,2025-02-26,76.25
15,5faf4c36-1293-4e8d-b5dd-0c55e7bd0bcb,20,2025-05-28,80.23
13,dba51bb2-16ff-4a12-b318-9afb01ee846a,58,2025-10-20,4.0
4,dba51bb2-16ff-4a12-b318-9afb01ee846a,24,2025-07-28,30.77
6,dba51bb2-16ff-4a12-b318-9afb01ee846a,51,2025-04-15,79.23
33,dba51bb2-16ff-4a12-b318-9afb01ee846a,13,2025-04-30,48.13
14,dba51bb2-16ff-4a12-b318-9afb01ee846a,6,2025-01-18,2.08
24,ebe0a847-68a4-4ade-ab73-3567dae31115,71,2025-07-16,51.65
6,ebe0a847-68a4-4ade-ab73-3567dae31115,11,2025-05-16,57.02
30,ebe0a847-68a4-4ade-ab73-3567dae31115,54,2025-03-15,84.87
19,ebe0a847-68a4-4ade-ab73-3567dae31115,96,2025-09-29,17.73
25,ebe0a847-68a4-4ade-ab73-3567dae31115,72,2025-11-15,65.71
25,e6eb83ec-d0bf-45ea-8f07-36a4b56f7237,4,2024-10-02,43.35
2,e6eb83ec-d0bf-45ea-8f07-36a4b56f7237,78,2025-01-25,34.71
17,e6eb83ec-d0bf-45ea-8f07-36a4b56f7237,89,2025-04-26,92.93
23,e6eb83ec-d0bf-45ea-8f07-36a4b56f7237,59,2024-11-01,50.04
32,e6eb83ec-d0bf-45ea-8f07-36a4b56f7237,63,2025-07-08,96.91
4,0146813d-115d-48a7-a13d-d35f0d5f1a92,43,2024-08-01,51.87
13,0146813d-115d-48a7-a13d-d35f0d5f1a92,24,2024-09-14,57.42
14,0146813d-115d-48a7-a13d-d35f0d5f1a92,11,2024-11-01,48.65
20,0146813d-115d-48a7-a13d-d35f0d5f1a92,21,2024-10-12,40.8
16,0146813d-115d-48a7-a13d-d35f0d5f1a92,70,2024-07-22,70.28
20,8eed3fc9-4004-4f68-91d7-c46eb59ed91d,5,2026-01-02,29.7
11,8eed3fc9-4004-4f68-91d7-c46eb59ed91d,62,2025-07-09,67.25
32,8eed3fc9-4004-4f68-91d7-c46eb59ed91d,93,2025-03-29,25.58
31,8eed3fc9-4004-4f68-91d7-c46eb59ed91d,78,2025-09-06,21.34
22,8eed3fc9-4004-4f68-91d7-c46eb59ed91d,97,2025-03-14,68.58
24,cb1f8edc-8288-40b3-ad1a-9838fae62e4c,51,2025-08-09,59.86
16,cb1f8edc-8288-40b3-ad1a-9838fae62e4c,47,2025-02-13,13.81
13,cb1f8edc-8288-40b3-ad1a-9838fae62e4c,56,2025-04-30,83.06
18,cb1f8edc-8288-40b3-ad1a-9838fae62e4c,4,2025-04-12,48.69
1,cb1f8edc-8288-40b3-ad1a-9838fae62e4c,55,2025-06-30,36.45
28,bc2d65d9-1922-4d5e-8fbc-b2654fcc60e8,72,2025-05-05,67.59
14,bc2d65d9-1922-4d5e-8fbc-b2654fcc60e8,86,2025-02-25,52.54
25,bc2d65d9-1922-4d5e-8fbc-b2654fcc60e8,71,2025-06-05,75.58
10,bc2d65d9-1922-4d5e-8fbc-b2654fcc60e8,52,2024-11-15,52.04
31,bc2d65d9-1922-4d5e-8fbc-b2654fcc60e8,34,2024-10-26,95.31
8,2651774a-cfc3-41c5-8713-f55455f9df10,94,2025-02-03,59.76
25,2651774a-cfc3-41c5-8713-f55455f9df10,67,2024-11-24,4.91
9,2651774a-cfc3-41c5-8713-f55455f9df10,53,2024-08-14,30.76
23,2651774a-cfc3-41c5-8713-f55455f9df10,36,2025-04-07,32.85
29,2651774a-cfc3-41c5-8713-f55455f9df10,55,2025-03-18,35.59
15,b330b061-2fbd-43bd-b762-950c06456925,26,2025-07-09,10.8
9,b330b061-2fbd-43bd-b762-950c06456925,92,2025-06-25,68.26
29,b330b061-2fbd-43bd-b762-950c06456925,43,2025-07-01,86.59
26,b330b061-2fbd-43bd-b762-950c06456925,12,2025-03-14,48.59
24,b330b061-2fbd-43bd-b762-950c06456925,52,2025-11-05,14.87
14,cb2edb35-b1ad-4d87-9fc6-cfbcb2ee451e,1,2025-03-16,78.68
2,cb2edb35-b1ad-4d87-9fc6-cfbcb2ee451e,5,2025-12-31,10.98
11,cb2edb35-b1ad-4d87-9fc6-cfbcb2ee451e,24,2025-03-26,80.42
25,cb2edb35-b1ad-4d87-9fc6-cfbcb2ee451e,42,2025-08-30,1.91
27,cb2edb35-b1ad-4d87-9fc6-cfbcb2ee451e,39,2025-10-18,52.07
12,e5470da9-c8f6-442d-b1df-acb582c7b2c1,51,2025-08-09,64.6
15,e5470da9-c8f6-442d-b1df-acb582c7b2c1,74,2025-07-16,78.05
6,e5470da9-c8f6-442d-b1df-acb582c7b2c1,24,2025-10-29,41.19
24,e5470da9-c8f6-442d-b1df-acb582c7b2c1,60,2025-05-16,13.53
23,e5470da9-c8f6-442d-b1df-acb582c7b2c1,73,2025-11-26,91.76
3,40d205ab-3714-46e9-b1cc-4006211cb868,50,2025-07-20,33.28
31,40d205ab-3714-46e9-b1cc-4006211cb868,59,2024-09-27,58.33
11,40d205ab-3714-46e9-b1cc-4006211cb868,22,2025-03-11,86.23
15,40d205ab-3714-46e9-b1cc-4006211cb868,69,2025-04-23,49.8
10,40d205ab-3714-46e9-b1cc-4006211cb868,34,2025-06-27,34.18
1,c0ed9cc0-22d2-4c15-af49-1a6ded543025,42,2025-03-21,80.77
25,c0ed9cc0-22d2-4c15-af49-1a6ded543025,11,2025-03-16,43.11
23,c0ed9cc0-22d2-4c15-af49-1a6ded543025,35,2024-10-04,6.71
13,c0ed9cc0-22d2-4c15-af49-1a6ded543025,81,2024-09-28,42.21
6,c0ed9cc0-22d2-4c15-af49-1a6ded543025,1,2024-11-21,27.78
10,eac4b700-e44b-415d-8a30-69094c35d0f6,58,2025-07-04,53.87
11,eac4b700-e44b-415d-8a30-69094c35d0f6,59,2025-09-05,26.93
6,eac4b700-e44b-415d-8a30-69094c35d0f6,11,2025-09-17,64.8
28,eac4b700-e44b-415d-8a30-69094c35d0f6,47,2025-11-14,74.37
26,eac4b700-e44b-415d-8a30-69094c35d0f6,88,2026-01-21,63.02
30,5b8427ce-95d9-4e8b-bf29-2e6ac80e45d9,21,2025-10-25,5.15
30,5b8427ce-95d9-4e8b-bf29-2e6ac80e45d9,74,2025-01-20,50.74
6,5b8427ce-95d9-4e8b-bf29-2e6ac80e45d9,26,2025-04-27,49.14
11,5b8427ce-95d9-4e8b-bf29-2e6ac80e45d9,56,2025-07-09,22.24
29,5b8427ce-95d9-4e8b-bf29-2e6ac80e45d9,61,2025-10-25,86.4
12,c2519d27-81aa-40a2-9c22-01dc58f09ae5,5,2025-09-30,55.97
3,c2519d27-81aa-40a2-9c22-01dc58f09ae5,40,2026-01-12,46.07
8,c2519d27-81aa-40a2-9c22-01dc58f09ae5,74,2025-08-12,31.67
1,c2519d27-81aa-40a2-9c22-01dc58f09ae5,51,2025-09-28,9.22
5,c2519d27-81aa-40a2-9c22-01dc58f09ae5,30,2025-07-03,77.04
33,51c2ef31-7cce-4506-b363-5ea43d545242,60,2025-01-29,46.08
13,51c2ef31-7cce-4506-b363-5ea43d545242,4,2024-09-26,9.1
30,51c2ef31-7cce-4506-b363-5ea43d545242,56,2024-09-10,9.62
18,51c2ef31-7cce-4506-b363-5ea43d545242,7,2025-06-08,87.49
12,51c2ef31-7cce-4506-b363-5ea43d545242,84,2025-04-18,41.77
24,b3b2cd28-e09b-4234-bf3a-c33d68800e91,36,2024-11-23,25.42
25,b3b2cd28-e09b-4234-bf3a-c33d68800e91,30,2024-10-10,87.26
5,b3b2cd28-e09b-4234-bf3a-c33d68800e91,45,2024-06-08,27.23
11,b3b2cd28-e09b-4234-bf3a-c33d68800e91,60,2025-05-04,72.0
16,b3b2cd28-e09b-4234-bf3a-c33d68800e91,62,2024-06-22,44.54
5,cf47771d-ac92-479f-bea1-6ab3ee5ef761,99,2024-11-16,18.33
13,cf47771d-ac92-479f-bea1-6ab3ee5ef761,83,2024-08-28,49.82
6,cf47771d-ac92-479f-bea1-6ab3ee5ef761,64,2025-03-03,50.9
29,cf47771d-ac92-479f-bea1-6ab3ee5ef761,78,2024-06-24,22.73
4,cf47771d-ac92-479f-bea1-6ab3ee5ef761,16,2025-02-21,36.5
13,10b23957-fa54-47e7-a1f3-b6ff6292cf33,1,2025-01-15,23.67
28,10b23957-fa54-47e7-a1f3-b6ff6292cf33,86,2025-02-07,72.28
21,10b23957-fa54-47e7-a1f3-b6ff6292cf33,30,2025-03-30,91.97
7,10b23957-fa54-47e7-a1f3-b6ff6292cf33,87,2025-03-01,80.23
7,10b23957-fa54-47e7-a1f3-b6ff6292cf33,75,2025-03-02,92.6
17,56d0becf-c25a-4f8a-a45b-07483428a88f,93,2026-01-24,32.51
17,56d0becf-c25a-4f8a-a45b-07483428a88f,100,2026-01-02,24.38
18,56d0becf-c25a-4f8a-a45b-07483428a88f,17,2026-01-08,7.0
8,56d0becf-c25a-4f8a-a45b-07483428a88f,94,2025-09-14,52.26
21,56d0becf-c25a-4f8a-a45b-07483428a88f,24,2025-09-18,82.16
19,94d57614-b1c3-4043-aef5-71f9ec03b4ba,58,2025-08-09,52.09
24,94d57614-b1c3-4043-aef5-71f9ec03b4ba,83,2025-10-07,21.77
5,94d57614-b1c3-4043-aef5-71f9ec03b4ba,100,2025-12-30,4.74
12,94d57614-b1c3-4043-aef5-71f9ec03b4ba,3,2025-04-28,43.47
26,94d57614-b1c3-4043-aef5-71f9ec03b4ba,71,2025-08-17,38.69
22,5c94a22b-11b9-4d92-a178-74b1e8e5defa,15,2025-06-09,51.49
3,5c94a22b-11b9-4d92-a178-74b1e8e5defa,64,2025-04-09,9.3
33,5c94a22b-11b9-4d92-a178-74b1e8e5defa,84,2025-10-12,54.96
32,5c94a22b-11b9-4d92-a178-74b1e8e5defa,18,2025-01-20,53.93
9,5c94a22b-11b9-4d92-a178-74b1e8e5defa,64,2025-08-05,77.26
13,192c726d-7a14-4faa-828c-8bb2aa04b02f,47,2025-08-30,84.55
4,192c726d-7a14-4faa-828c-8bb2aa04b02f,42,2025-10-03,27.63
16,192c726d-7a14-4faa-828c-8bb2aa04b02f,4,2024-11-18,59.07
20,192c726d-7a14-4faa-828c-8bb2aa04b02f,89,2025-04-25,12.5
20,192c726d-7a14-4faa-828c-8bb2aa04b02f,37,2025-04-04,72.84
24,8e9bc634-f922-474a-8a36-22308e9a8d5f,62,2025-03-02,6.51
10,8e9bc634-f922-474a-8a36-22308e9a8d5f,87,2025-11-03,10.18
30,8e9bc634-f922-474a-8a36-22308e9a8d5f,60,2025-01-13,28.76
30,8e9bc634-f922-474a-8a36-22308e9a8d5f,20,2025-01-26,95.68
9,8e9bc634-f922-474a-8a36-22308e9a8d5f,85,2025-04-13,18.71
31,30c7d211-3ca2-4440-af12-bd05e2b3c845,78,2024-07-22,26.23
20,30c7d211-3ca2-4440-af12-bd05e2b3c845,21,2024-09-03,18.28
10,30c7d211-3ca2-4440-af12-bd05e2b3c845,95,2025-04-07,51.93
1,30c7d211-3ca2-4440-af12-bd05e2b3c845,33,2024-10-31,49.96
12,30c7d211-3ca2-4440-af12-bd05e2b3c845,10,2025-04-16,12.18
12,53e5e329-0e13-455c-8ea5-32221b4d1b2a,86,2024-08-24,11.94
18,53e5e329-0e13-455c-8ea5-32221b4d1b2a,74,2025-05-27,64.43
28,53e5e329-0e13-455c-8ea5-32221b4d1b2a,76,2024-10-28,42.0
13,53e5e329-0e13-455c-8ea5-32221b4d1b2a,17,2025-03-11,79.26
31,53e5e329-0e13-455c-8ea5-32221b4d1b2a,74,2025-02-17,79.21
18,37f5d89b-d705-477c-b430-bf417e9bc848,22,2025-02-25,93.97
9,37f5d89b-d705-477c-b430-bf417e9bc848,34,2025-01-20,39.6
24,37f5d89b-d705-477c-b430-bf417e9bc848,14,2025-04-15,80.6
24,37f5d89b-d705-477c-b430-bf417e9bc848,54,2025-08-04,84.83
23,37f5d89b-d705-477c-b430-bf417e9bc848,61,2025-06-06,51.82
21,75ec0edf-775c-4aca-a103-33b2d46e7b04,39,2024-07-01,91.05
14,75ec0edf-775c-4aca-a103-33b2d46e7b04,32,2024-07-22,69.85
15,75ec0edf-775c-4aca-a103-33b2d46e7b04,37,2024-08-22,13.0
14,75ec0edf-775c-4aca-a103-33b2d46e7b04,85,2025-02-03,11.58
16,75ec0edf-775c-4aca-a103-33b2d46e7b04,60,2025-01-07,28.76
1,ce6babb4-fdd8-43c1-a4ab-819e8f73685c,93,2024-10-23,8.41
27,ce6babb4-fdd8-43c1-a4ab-819e8f73685c,52,2025-04-10,38.79
2,ce6babb4-fdd8-43c1-a4ab-819e8f73685c,35,2025-05-18,84.53
29,ce6babb4-fdd8-43c1-a4ab-819e8f73685c,45,2025-03-22,8.87
7,ce6babb4-fdd8-43c1-a4ab-819e8f73685c,38,2025-05-08,38.73
22,c92ba36f-7129-48b1-bede-1150bdfa81df,62,2024-12-07,6.06
5,c92ba36f-7129-48b1-bede-1150bdfa81df,74,2025-02-09,24.02
3,c92ba36f-7129-48b1-bede-1150bdfa81df,29,2025-06-29,19.19
22,c92ba36f-7129-48b1-bede-1150bdfa81df,29,2024-09-25,46.39
17,c92ba36f-7129-48b1-bede-1150bdfa81df,52,2025-05-26,29.81
19,1ce80c22-081c-46d8-874b-09464e8f310b,87,2025-11-13,10.8
21,1ce80c22-081c-46d8-874b-09464e8f310b,12,2025-05-28,56.72
12,1ce80c22-081c-46d8-874b-09464e8f310b,56,2025-06-20,10.97
17,1ce80c22-081c-46d8-874b-09464e8f310b,35,2025-04-24,80.01
14,1ce80c22-081c-46d8-874b-09464e8f310b,62,2025-04-30,88.67
5,bf0c5865-1f99-41f0-9bd2-aa606d7c88dd,38,2024-08-08,95.23
1,bf0c5865-1f99-41f0-9bd2-aa606d7c88dd,92,2025-01-20,47.19
3,bf0c5865-1f99-41f0-9bd2-aa606d7c88dd,78,2025-06-07,26.46
30,bf0c5865-1f99-41f0-9bd2-aa606d7c88dd,87,2024-11-24,89.95
33,bf0c5865-1f99-41f0-9bd2-aa606d7c88dd,16,2025-03-19,23.26
25,e767f8a8-74b8-4f2e-91c7-5a57fa3aad3f,76,2024-07-26,40.59
15,e767f8a8-74b8-4f2e-91c7-5a57fa3aad3f,37,2024-07-18,72.71
33,e767f8a8-74b8-4f2e-91c7-5a57fa3aad3f,56,2024-10-23,14.06
16,e767f8a8-74b8-4f2e-91c7-5a57fa3aad3f,46,2025-01-25,9.76
10,e767f8a8-74b8-4f2e-91c7-5a57fa3aad3f,58,2025-04-28,32.92
18,d989c638-96b9-44a6-9911-7d74339c8ca4,2,2025-10-18,99.38
18,d989c638-96b9-44a6-9911-7d74339c8ca4,56,2026-01-24,60.05
16,d989c638-96b9-44a6-9911-7d74339c8ca4,50,2025-07-17,37.99
18,d989c638-96b9-44a6-9911-7d74339c8ca4,5,2025-11-03,69.9
29,d989c638-96b9-44a6-9911-7d74339c8ca4,97,2026-01-22,70.57
28,5596515d-ce62-42c2-b0fa-b02edefd31aa,48,2025-06-05,64.76
1,5596515d-ce62-42c2-b0fa-b02edefd31aa,88,2025-03-07,4.5
29,5596515d-ce62-42c2-b0fa-b02edefd31aa,49,2025-06-15,4.74
33,5596515d-ce62-42c2-b0fa-b02edefd31aa,2,2024-08-26,35.92
2,5596515d-ce62-42c2-b0fa-b02edefd31aa,86,2025-01-21,17.59
14,820f82e8-9bc9-4284-937a-f13737f4069f,84,2025-04-30,16.31
25,820f82e8-9bc9-4284-937a-f13737f4069f,49,2025-04-28,37.63
31,820f82e8-9bc9-4284-937a-f13737f4069f,79,2025-10-14,60.16
6,820f82e8-9bc9-4284-937a-f13737f4069f,47,2025-09-16,60.89
30,820f82e8-9bc9-4284-937a-f13737f4069f,2,2025-04-24,68.04
14,95e03bf2-28a7-4d21-92a1-cb49bc883e13,34,2024-09-29,2.58
21,95e03bf2-28a7-4d21-92a1-cb49bc883e13,99,2025-01-28,46.81
13,95e03bf2-28a7-4d21-92a1-cb49bc883e13,97,2025-07-31,38.51
8,95e03bf2-28a7-4d21-92a1-cb49bc883e13,53,2025-03-14,32.48
7,95e03bf2-28a7-4d21-92a1-cb49bc883e13,27,2025-02-05,94.56
22,ecf52f96-a582-4b04-9f1e-d3364da2b448,13,2025-09-07,32.66
25,ecf52f96-a582-4b04-9f1e-d3364da2b448,6,2025-12-18,70.18
20,ecf52f96-a582-4b04-9f1e-d3364da2b448,86,2025-05-29,9.27
26,ecf52f96-a582-4b04-9f1e-d3364da2b448,28,2025-06-03,57.52
11,ecf52f96-a582-4b04-9f1e-d3364da2b448,93,2025-06-02,59.25
26,ee2db1ef-d279-4999-a0e4-c8b2d91851b3,59,2025-03-27,9.69
14,ee2db1ef-d279-4999-a0e4-c8b2d91851b3,17,2025-03-05,97.81
